id,cluster_id,x,y,z
3560,A,27.800000000000004,30.6,28.7
3561,A,24.7,28.5,29.8
3562,B,9.37,10.8,10.599999999999998
3563,B,9.55,12.2,11.4
3564,B,12.6,10.7,11.5
3565,A,31.3,28.7,30.5
3566,A,24.3,30.8,30.5
3567,B,10.4,9.08,9.89
3568,B,11.399999999999999,11.6,9.4
3569,A,25.0,29.2,29.7
3570,A,28.999999999999996,31.6,31.0
3571,B,11.699999999999998,10.1,9.47
3572,B,9.52,9.64,9.72
3573,A,24.0,29.8,30.5
3574,A,26.9,29.7,30.7
3575,B,12.7,11.3,12.6
3576,C,36.8,30.8,31.0
3577,B,9.61,10.8,9.81
3578,A,22.499999999999996,30.6,29.1
3579,B,9.62,9.78,11.3
3580,B,9.85,10.5,11.6
3581,A,30.5,30.3,29.7
3582,B,10.4,9.68,12.7
3583,A,29.6,28.799999999999997,29.4
3584,B,9.31,12.4,11.3
3585,A,25.7,31.2,30.2
3586,C,32.8,31.4,30.0
3587,A,28.999999999999996,29.9,29.8
3588,B,9.75,9.22,9.09
3589,A,30.4,29.7,30.9
3590,B,12.6,9.55,9.4
3591,B,12.0,11.9,8.64
3592,C,35.1,31.3,30.1
3593,B,9.5,8.55,12.5
3594,B,9.5,9.24,11.2
3595,B,13.1,8.87,12.9
3596,A,28.2,32.4,29.9
3597,B,10.900000000000002,11.8,11.7
3598,B,9.9,9.59,11.1
3599,B,9.79,9.51,12.1
3600,B,8.2,10.6,11.5
3601,A,28.2,31.3,28.2
3602,B,12.6,9.66,13.0
3603,B,9.71,11.8,11.6
3604,B,9.24,12.4,10.5
3605,B,10.6,10.3,11.8
3606,A,30.3,29.2,29.0
3607,B,11.599999999999998,9.94,11.0
3608,B,10.2,10.6,8.42
3609,A,25.0,29.2,28.1
3610,B,10.4,10.5,8.97
3611,C,32.2,30.7,31.0
3612,B,8.89,10.3,10.7
3613,B,11.9,11.1,11.7
3614,B,11.100000000000001,9.71,13.199999999999998
3615,B,11.200000000000001,10.1,9.64
3616,B,9.61,13.3,10.5
3617,B,11.499999999999998,8.93,10.3
3618,A,28.799999999999997,29.2,29.6
3619,A,26.9,30.6,30.9
3620,B,9.61,11.0,13.4
3621,B,11.100000000000001,10.7,11.3
3622,B,11.200000000000001,11.7,9.68
3623,B,6.73,9.58,11.0
3624,B,10.1,11.3,10.7
3625,B,10.2,10.8,11.9
3626,None,39.2,11.4,23.9
3627,A,29.199999999999996,29.1,28.2
3628,C,35.4,29.1,29.1
3629,B,12.0,10.9,9.55
3630,B,11.100000000000001,10.0,11.5
3631,B,12.8,8.76,10.1
3632,B,10.6,11.4,12.3
3633,B,9.29,11.7,7.99
3634,B,9.96,9.79,11.1
3635,B,10.1,7.99,10.7
3636,B,9.03,12.7,10.9
3637,B,10.6,10.4,9.2
3638,B,7.65,8.75,12.6
3639,B,8.27,10.2,9.92
3640,B,10.4,11.0,10.8
3641,B,10.1,11.200000000000001,9.29
3642,C,33.0,29.8,29.7
3643,B,9.11,10.3,10.7
3644,B,10.5,10.5,10.599999999999998
3645,A,32.1,29.1,29.3
3646,C,35.2,29.2,30.1
3647,B,10.4,11.5,8.59
3648,A,28.4,29.6,30.1
3649,B,8.96,8.99,11.9
3650,B,10.0,8.99,9.65
3651,B,12.5,9.74,10.4
3652,B,9.22,8.62,9.78
3653,B,10.2,11.1,8.72
3654,B,9.4,9.1,11.4
3655,B,9.54,10.8,10.8
3656,B,10.900000000000002,10.7,11.9
3657,A,26.4,29.6,28.2
3658,B,12.5,10.0,10.0
3659,A,30.5,29.9,31.4
3660,B,8.87,10.4,9.92
3661,C,32.7,31.3,28.2
3662,A,30.8,29.4,29.2
3663,B,12.4,10.4,16.6
3664,A,29.699999999999996,31.6,29.9
3665,B,8.8,9.54,11.5
3666,B,8.95,8.79,10.1
3667,B,10.6,10.5,8.5
3668,A,31.9,31.1,29.5
3669,C,32.9,30.8,28.7
3670,B,9.16,9.83,11.2
3671,B,9.17,11.6,9.54
3672,A,30.8,30.4,29.7
3673,C,34.3,29.7,31.4
3674,C,33.5,29.7,30.2
3675,A,28.799999999999997,29.6,30.2
3676,B,11.200000000000001,9.96,9.29
3677,A,32.0,30.0,30.1
3678,B,12.4,8.16,11.3
3679,B,11.000000000000002,7.75,8.7
3680,B,10.7,9.15,8.92
3681,C,33.4,29.9,29.8
3682,B,13.7,9.84,9.26
3683,B,12.1,8.95,11.3
3684,B,8.39,10.3,10.5
3685,A,28.4,28.4,31.6
3686,A,28.900000000000002,29.7,28.9
3687,B,9.61,11.4,8.88
3688,B,12.1,9.22,9.21
3689,B,9.89,12.9,10.1
3690,B,9.52,12.6,9.77
3691,A,29.8,29.3,29.3
3692,B,9.5,9.42,10.9
3693,B,10.3,9.160000000000002,13.5
3694,B,10.1,11.5,11.5
3695,A,31.9,31.0,31.5
3696,B,10.6,10.6,9.23
3697,B,9.51,12.2,10.2
3698,A,30.6,30.8,30.2
3699,A,30.0,30.0,30.2
3700,A,30.2,29.0,30.6
3701,B,12.4,12.4,9.47
3702,B,12.3,12.3,9.94
3703,A,27.600000000000005,31.5,32.1
3704,B,9.95,10.1,12.0
3705,C,33.2,28.9,30.6
3706,B,10.800000000000002,10.9,10.1
3707,A,28.300000000000004,30.6,30.4
3708,B,8.29,11.9,9.9
3709,A,27.600000000000005,30.4,28.2
3710,C,32.2,29.8,30.2
3711,B,8.13,9.07,8.54
3712,A,30.4,29.4,29.9
3713,B,12.1,11.0,8.97
3714,A,31.7,31.1,29.9
3715,B,10.4,10.1,7.96
3716,B,9.01,11.1,9.97
3717,B,9.7,10.5,9.23
3718,B,10.4,10.2,10.7
3719,B,11.399999999999999,8.89,10.1
3720,B,9.6,10.8,11.0
3721,A,28.500000000000004,28.6,31.8
3722,None,29.1,8.88,33.0
3723,B,11.3,11.8,12.7
3724,B,11.3,9.99,9.49
3725,B,9.38,10.0,10.8
3726,B,10.900000000000002,10.1,9.65
3727,B,8.25,10.8,10.3
3728,A,26.2,30.0,30.4
3729,B,11.000000000000002,11.1,10.1
3730,B,9.4,9.530000000000001,12.9
3731,B,10.4,9.62,9.2
3732,B,11.599999999999998,10.5,8.91
3733,A,29.400000000000002,29.4,30.6
3734,B,10.1,11.1,11.9
3735,B,11.599999999999998,9.89,12.2
3736,A,26.7,29.4,29.8
3737,B,10.3,13.6,10.4
3738,C,36.2,29.0,30.4
3739,B,10.5,13.3,11.1
3740,C,33.4,29.9,29.8
3741,A,27.600000000000005,31.9,31.3
3742,B,11.399999999999999,13.4,11.0
3743,A,28.799999999999997,31.2,29.4
3744,A,22.700000000000003,29.3,29.0
3745,B,12.1,13.099999999999998,12.0
3746,A,30.3,30.2,29.9
3747,B,12.0,12.2,9.65
3748,B,12.4,9.13,10.2
3749,C,33.5,29.1,30.9
3750,B,9.03,11.3,10.9
3751,A,26.6,28.4,29.0
3752,B,10.2,10.8,11.6
3753,A,31.9,29.5,28.4
3754,B,10.900000000000002,12.1,10.9
3755,B,10.1,12.0,10.4
3756,A,30.5,30.2,29.9
3757,B,9.74,10.3,10.1
3758,A,24.6,31.2,30.0
3759,B,11.3,10.5,9.59
3760,B,10.3,10.4,10.1
3761,B,8.8,9.99,12.2
3762,B,10.900000000000002,8.82,10.599999999999998
3763,B,12.5,10.6,9.35
3764,A,28.0,30.0,29.4
3765,B,9.99,9.95,10.2
3766,B,9.72,9.52,11.1
3767,A,26.4,28.9,28.6
3768,A,26.4,30.099999999999998,29.4
3769,A,23.7,28.9,30.6
3770,B,10.4,9.74,11.5
3771,A,27.800000000000004,30.2,31.5
3772,B,12.4,11.6,11.2
3773,B,12.3,10.7,9.56
3774,B,9.68,11.200000000000001,10.3
3775,A,28.500000000000004,30.3,29.0
3776,A,32.0,28.7,32.0
3777,A,31.9,28.799999999999997,29.5
3778,A,26.6,27.8,29.5
3779,B,9.29,9.49,8.62
3780,B,7.96,12.6,12.3
3781,A,28.900000000000002,30.2,31.6
3782,B,8.14,9.09,8.99
3783,B,9.37,9.75,8.92
3784,B,10.2,9.54,9.48
3785,B,10.2,10.5,9.76
3786,B,10.4,9.52,10.4
3787,A,28.0,31.0,28.5
3788,A,31.4,30.8,30.1
3789,A,30.2,29.6,31.4
3790,B,11.699999999999998,11.8,11.2
3791,A,31.5,30.6,30.6
3792,B,8.48,12.5,9.69
3793,B,12.1,7.5,8.79
3794,A,28.900000000000002,31.0,29.8
3795,A,29.6,29.0,30.1
3796,B,8.64,9.18,11.4
3797,B,11.9,9.04,11.2
3798,A,31.5,31.7,30.2
3799,C,34.3,30.8,29.4
3800,B,13.900000000000002,9.17,9.63
3801,A,23.1,29.7,29.2
3802,B,11.100000000000001,8.73,11.0
3803,B,11.000000000000002,10.4,12.9
3804,A,29.1,30.099999999999998,31.2
3805,B,6.92,10.1,13.7
3806,B,11.9,8.82,10.4
3807,B,11.100000000000001,9.29,11.2
3808,B,7.63,8.26,12.1
3809,A,28.2,32.0,27.1
3810,B,11.000000000000002,11.200000000000001,10.8
3811,B,9.7,13.4,8.380000000000003
3812,B,9.57,8.56,9.17
3813,B,11.399999999999999,8.45,9.92
3814,B,9.7,9.76,11.6
3815,None,9.12,32.1,13.199999999999998
3816,B,12.5,10.4,8.649999999999999
3817,B,10.800000000000002,10.3,9.07
3818,B,10.0,9.29,10.4
3819,B,9.98,9.44,9.47
3820,B,9.66,10.2,8.36
3821,B,11.3,8.48,9.24
3822,B,11.200000000000001,9.13,12.4
3823,B,11.699999999999998,9.68,9.11
3824,B,10.1,10.0,10.7
3825,B,12.5,10.0,11.5
3826,B,9.91,9.5,10.8
3827,B,8.43,10.4,9.31
3828,B,9.66,9.47,10.0
3829,B,9.78,10.5,11.4
3830,B,13.6,10.5,9.94
3831,C,39.6,30.2,30.5
3832,B,8.72,11.4,9.67
3833,A,29.899999999999995,30.8,32.2
3834,C,33.2,30.7,30.2
3835,B,10.800000000000002,9.36,11.0
3836,A,27.2,29.3,31.2
3837,B,9.49,11.0,11.7
3838,B,9.46,9.93,9.91
3839,B,10.3,11.6,11.5
3840,B,8.74,11.4,10.599999999999998
3841,A,24.9,30.099999999999998,29.8
3842,B,12.4,9.77,11.7
3843,B,9.09,11.3,9.43
3844,A,27.7,30.4,30.9
3845,B,13.4,9.85,9.42
3846,B,9.57,9.48,10.7
3847,A,24.6,30.6,31.0
3848,B,9.62,11.3,9.03
3849,B,10.2,10.6,10.9
3850,B,8.61,9.36,10.8
3851,B,10.7,9.69,10.4
3852,B,10.3,10.7,13.5
3853,A,28.599999999999998,30.099999999999998,30.9
3854,C,34.0,29.5,29.3
3855,A,28.999999999999996,29.8,32.2
3856,A,29.699999999999996,30.3,30.0
3857,B,11.3,9.96,9.61
3858,B,11.000000000000002,9.52,10.599999999999998
3859,B,11.100000000000001,8.15,11.4
3860,B,10.3,9.34,9.5
3861,A,30.9,31.2,31.3
3862,B,13.7,10.8,8.36
3863,B,11.699999999999998,10.9,9.24
3864,A,30.6,30.099999999999998,30.3
3865,B,11.100000000000001,8.1,9.62
3866,B,11.699999999999998,11.7,9.41
3867,B,11.599999999999998,12.5,8.92
3868,B,10.800000000000002,10.0,11.4
3869,B,10.7,11.9,8.7
3870,B,10.4,9.34,10.1
3871,B,10.6,10.9,12.3
3872,B,11.8,10.1,8.98
3873,B,10.900000000000002,12.6,11.6
3874,B,11.599999999999998,9.55,11.8
3875,B,8.48,10.7,11.7
3876,A,29.8,29.7,30.2
3877,B,9.51,11.5,8.1
3878,B,9.56,10.6,9.09
3879,B,8.5,11.200000000000001,10.599999999999998
3880,B,10.2,9.1,9.66
3881,C,36.8,20.5,31.6
3882,B,11.399999999999999,7.77,8.460000000000003
3883,A,28.4,30.4,30.7
3884,B,11.100000000000001,13.099999999999998,9.75
3885,B,11.699999999999998,11.5,11.5
3886,B,9.96,10.7,10.599999999999998
3887,B,9.19,10.3,8.99
3888,B,11.599999999999998,8.95,10.1
3889,B,9.75,10.5,10.5
3890,B,10.7,10.4,10.9
3891,A,27.5,30.099999999999998,28.8
3892,B,10.6,12.7,9.56
3893,B,10.2,10.5,8.43
3894,B,11.399999999999999,10.4,9.97
3895,B,11.200000000000001,10.7,8.82
3896,B,9.29,12.7,9.91
3897,B,11.399999999999999,9.88,10.2
3898,B,9.6,10.8,13.1
3899,B,10.4,9.97,10.1
3900,B,10.0,10.5,11.7
3901,A,26.5,28.5,31.100000000000005
3902,B,10.6,9.55,11.7
3903,A,22.6,28.5,30.0
3904,B,10.0,6.9,10.2
3905,B,12.0,9.08,9.72
3906,B,8.71,10.2,13.199999999999998
3907,B,10.7,10.5,10.1
3908,B,10.5,9.75,12.3
3909,A,25.5,31.2,30.3
3910,B,11.599999999999998,9.12,7.97
3911,B,11.3,7.96,9.16
3912,B,11.399999999999999,7.81,9.15
3913,A,25.9,29.3,31.3
3914,B,12.5,9.89,8.729999999999999
3915,B,8.12,9.5,11.9
3916,C,34.1,29.9,30.4
3917,B,9.99,13.0,10.5
3918,A,30.7,29.3,29.1
3919,A,27.7,31.5,29.4
3920,B,7.9,11.1,9.63
3921,A,30.1,30.4,30.4
3922,B,9.58,10.5,9.89
3923,A,30.5,29.3,29.8
3924,B,9.17,10.9,9.21
3925,B,10.6,10.3,11.3
3926,B,11.100000000000001,10.2,9.05
3927,A,26.8,29.5,31.6
3928,A,28.799999999999997,29.9,30.9
3929,B,11.399999999999999,11.4,10.8
3930,None,38.9,23.4,11.6
3931,A,28.700000000000003,30.5,30.3
3932,B,9.6,10.8,10.7
3933,B,10.6,12.1,9.3
3934,B,13.0,9.89,9.15
3935,B,10.2,10.1,8.17
3936,A,29.199999999999996,29.9,30.9
3937,B,10.0,10.5,11.1
3938,C,33.3,27.8,29.5
3939,B,11.399999999999999,8.32,9.1
3940,A,28.999999999999996,31.0,28.4
3941,B,11.100000000000001,9.93,10.9
3942,B,10.3,10.7,10.0
3943,B,10.7,14.1,9.05
3944,B,9.78,10.1,9.72
3945,B,12.5,9.97,12.2
3946,B,10.5,8.29,8.74
3947,C,33.9,31.5,28.5
3948,A,28.500000000000004,31.2,30.2
3949,B,9.64,9.68,10.5
3950,B,10.7,11.9,7.24
3951,B,11.100000000000001,9.9,10.9
3952,B,9.75,10.8,8.8
3953,B,8.87,9.59,9.68
3954,B,13.5,10.0,9.72
3955,B,10.3,10.5,12.2
3956,C,35.1,29.7,30.0
3957,B,8.65,9.01,8.92
3958,B,8.69,10.1,9.56
3959,None,38.1,30.5,7.53
3960,A,26.7,29.1,29.7
3961,C,32.7,29.3,30.6
3962,B,10.3,8.98,10.8
3963,B,13.1,8.01,11.2
3964,B,9.48,9.05,9.01
3965,B,9.64,9.46,10.7
3966,B,12.0,10.7,11.2
3967,A,30.2,30.2,29.2
3968,B,12.7,9.44,9.33
3969,B,12.0,9.86,12.3
3970,B,13.3,8.79,10.599999999999998
3971,B,7.96,10.6,11.5
3972,C,32.9,29.5,29.7
3973,B,11.8,9.39,12.0
3974,B,9.69,12.9,9.41
3975,A,30.3,29.9,29.8
3976,A,29.400000000000002,29.8,30.5
3977,B,10.2,10.9,9.6
3978,B,9.8,9.69,12.2
3979,B,11.9,11.8,12.4
3980,C,34.4,28.799999999999997,30.0
3981,B,10.2,10.4,11.2
3982,B,10.800000000000002,10.4,9.05
3983,B,8.59,9.57,10.1
3984,B,9.97,10.9,10.3
3985,B,11.399999999999999,8.19,10.8
3986,B,11.200000000000001,9.300000000000002,10.7
3987,B,10.2,8.91,10.3
3988,A,29.8,29.0,30.1
3989,B,9.29,8.42,13.0
3990,B,11.8,12.4,10.7
3991,B,10.5,11.3,11.6
3992,B,8.81,11.0,7.55
3993,B,11.499999999999998,9.54,9.24
3994,A,28.500000000000004,29.3,31.2
3995,B,8.89,10.0,11.5
3996,C,34.7,29.8,31.3
3997,B,9.74,13.2,10.0
3998,B,14.1,9.32,9.78
3999,B,12.1,8.81,8.95
4000,B,12.5,11.1,9.61
4001,B,11.000000000000002,10.8,9.789999999999997
4002,B,12.0,9.34,10.3
4003,B,13.1,10.9,10.9
4004,B,12.8,9.79,9.51
4005,B,9.46,9.75,10.2
4006,B,11.399999999999999,8.83,10.3
4007,B,10.800000000000002,11.6,9.64
4008,B,12.2,8.6,11.4
4009,B,11.100000000000001,10.7,10.4
4010,C,32.8,29.2,32.1
4011,B,10.900000000000002,10.5,10.9
4012,B,8.98,12.7,9.09
4013,A,29.699999999999996,30.2,29.1
4014,C,35.1,30.3,30.2
4015,C,34.1,30.7,30.4
4016,B,11.599999999999998,9.42,9.41
4017,B,9.58,9.94,11.1
4018,B,9.51,10.4,9.32
4019,A,26.5,29.8,30.7
4020,None,28.599999999999998,10.9,23.9
4021,B,10.5,12.7,10.5
4022,B,11.000000000000002,13.4,10.599999999999998
4023,A,24.6,31.1,30.9
4024,A,28.999999999999996,30.2,29.9
4025,B,9.67,11.8,9.32
4026,B,11.000000000000002,10.5,9.91
4027,B,11.000000000000002,10.5,11.8
4028,A,21.7,30.099999999999998,28.9
4029,C,36.1,31.2,30.0
4030,B,10.5,8.28,12.1
4031,B,8.71,10.4,10.2
4032,B,9.2,9.530000000000001,13.1
4033,B,10.900000000000002,11.3,10.2
4034,B,9.9,11.3,10.5
4035,B,8.3,12.1,9.45
4036,B,10.2,7.91,11.7
4037,A,27.3,30.3,28.6
4038,B,9.65,10.5,9.2
4039,A,30.6,30.3,30.0
4040,B,8.56,10.8,12.5
4041,A,25.7,30.4,29.7
4042,B,10.5,11.1,8.86
4043,C,32.9,29.7,28.8
4044,A,26.4,30.2,30.0
4045,B,10.1,10.0,8.5
4046,B,8.3,9.48,10.3
4047,A,32.1,30.8,29.9
4048,B,10.1,10.3,8.67
4049,A,28.799999999999997,29.8,29.9
4050,C,38.4,29.4,30.2
4051,A,25.2,28.5,30.0
4052,A,31.3,30.3,31.100000000000005
4053,A,30.7,30.5,30.2
4054,B,9.65,10.3,13.6
4055,B,11.399999999999999,12.2,9.459999999999999
4056,B,12.0,9.12,11.8
4057,B,11.200000000000001,12.6,9.78
4058,A,26.6,31.1,29.1
4059,A,30.4,29.9,29.5
4060,B,10.6,10.0,11.5
4061,B,9.71,9.42,13.199999999999998
4062,B,8.6,12.8,9.15
4063,A,28.0,31.2,31.4
4064,B,11.100000000000001,10.6,9.0
4065,B,8.29,8.61,9.04
4066,C,33.6,30.8,29.5
4067,B,10.3,11.3,9.56
4068,C,32.8,30.0,31.5
4069,C,34.5,28.799999999999997,31.5
4070,C,39.0,29.9,29.7
4071,B,11.000000000000002,10.5,11.0
4072,B,9.0,7.62,12.1
4073,B,11.000000000000002,11.5,9.13
4074,B,10.5,11.1,10.9
4075,None,27.800000000000004,28.3,14.1
4076,B,11.599999999999998,9.36,9.65
4077,B,9.37,11.9,10.5
4078,B,13.7,11.6,11.0
4079,B,10.0,9.15,10.5
4080,A,26.0,29.2,31.100000000000005
4081,B,8.84,9.41,13.4
4082,B,9.92,10.2,12.1
4083,C,32.3,31.5,30.1
4084,A,30.2,30.7,29.1
4085,B,10.1,10.6,13.8
4086,A,31.1,30.2,31.4
4087,B,9.98,9.97,9.27
4088,C,38.6,28.2,30.8
4089,B,10.0,10.1,11.0
4090,B,11.599999999999998,11.3,10.5
4091,C,33.1,31.8,30.8
4092,A,30.3,29.0,29.2
4093,B,10.4,12.0,10.5
4094,C,34.1,27.8,27.9
4095,B,10.2,11.3,10.1
4096,B,8.09,10.3,13.7
4097,B,8.58,10.7,9.45
4098,B,10.7,12.9,9.28
4099,B,10.4,9.76,12.0
4100,B,10.900000000000002,8.92,8.01
4101,B,9.93,9.68,11.0
4102,B,10.5,11.3,9.99
4103,B,12.8,12.7,22.6
4104,B,10.4,8.21,8.8
4105,B,11.100000000000001,10.6,11.1
4106,B,9.61,11.8,11.2
4107,A,31.0,29.4,31.2
4108,A,32.0,30.2,30.1
4109,B,9.46,10.1,10.5
4110,A,27.2,28.6,27.3
4111,B,11.599999999999998,11.4,11.1
4112,A,29.499999999999996,29.2,29.3
4113,B,8.99,11.7,11.6
4114,B,9.96,11.8,8.97
4115,B,11.100000000000001,11.0,8.32
4116,A,31.9,30.8,27.8
4117,A,29.699999999999996,29.8,32.0
4118,B,12.0,9.75,10.2
4119,B,9.94,12.3,9.75
4120,A,26.2,29.2,30.8
4121,B,10.2,11.1,11.6
4122,B,12.2,7.21,10.2
4123,B,8.81,13.2,10.7
4124,B,9.59,11.200000000000001,10.0
4125,B,13.2,9.12,9.37
4126,B,9.36,9.6,10.599999999999998
4127,C,35.4,29.6,31.100000000000005
4128,B,11.200000000000001,9.36,10.8
4129,C,33.7,28.0,28.6
4130,B,8.51,10.7,9.02
4131,B,8.89,11.7,13.1
4132,C,33.1,31.8,29.6
4133,B,10.4,10.8,11.0
4134,C,33.3,28.7,29.9
4135,B,13.7,11.8,8.729999999999999
4136,C,34.2,28.7,29.9
4137,A,23.8,30.4,30.8
4138,B,11.9,8.17,9.81
4139,C,38.2,30.4,30.5
4140,B,10.0,9.89,10.1
4141,B,9.48,10.8,8.88
4142,C,35.8,29.8,29.8
4143,B,9.15,9.7,12.6
4144,B,10.6,12.6,9.55
4145,A,26.8,29.4,30.4
4146,B,8.98,12.3,9.0
4147,B,9.87,12.2,10.2
4148,B,11.699999999999998,12.4,10.9
4149,B,8.76,12.3,10.0
4150,B,10.7,10.4,10.4
4151,A,30.6,27.3,29.6
4152,B,11.599999999999998,8.95,8.18
4153,B,8.87,10.4,11.0
4154,B,9.97,8.84,12.2
4155,C,32.2,29.5,28.4
4156,B,10.3,10.2,8.91
4157,B,8.9,9.64,9.19
4158,A,30.8,31.5,29.4
4159,C,35.4,29.7,29.9
4160,B,9.52,10.8,10.599999999999998
4161,B,7.759999999999999,11.3,9.950000000000001
4162,B,9.63,9.46,11.0
4163,B,8.26,11.4,11.7
4164,B,11.000000000000002,8.86,10.7
4165,C,33.4,30.8,30.1
4166,B,10.3,12.8,11.7
4167,B,10.2,14.1,11.0
4168,B,9.98,10.8,11.6
4169,B,11.399999999999999,8.66,9.94
4170,B,10.3,9.31,14.4
4171,B,9.64,9.89,13.4
4172,B,9.56,9.670000000000002,11.5
4173,B,8.0,11.0,8.74
4174,C,33.2,30.6,28.7
4175,B,13.2,11.0,8.11
4176,B,10.900000000000002,10.4,9.81
4177,A,29.6,29.6,30.4
4178,B,10.2,10.9,12.3
4179,B,9.87,10.8,9.48
4180,A,24.9,30.2,30.5
4181,A,32.1,31.6,29.5
4182,B,9.61,11.3,9.68
4183,B,11.399999999999999,8.27,11.4
4184,B,10.1,12.6,8.0
4185,A,27.5,31.2,29.2
4186,B,11.100000000000001,9.37,10.3
4187,B,8.91,10.5,10.3
4188,B,12.3,8.83,12.5
4189,B,9.6,9.810000000000002,11.9
4190,A,30.9,31.0,30.0
4191,B,11.000000000000002,10.2,10.8
4192,C,34.1,29.8,30.4
4193,B,9.46,11.8,8.43
4194,B,9.59,9.96,11.4
4195,A,31.3,30.6,29.6
4196,B,10.3,8.63,10.4
4197,B,9.86,8.21,10.4
4198,B,9.93,10.2,13.199999999999998
4199,B,10.7,10.2,9.31
4200,A,29.699999999999996,31.3,30.8
4201,B,11.200000000000001,10.6,10.599999999999998
4202,B,8.55,8.49,9.379999999999999
4203,B,8.48,13.4,10.7
4204,C,34.3,30.0,31.0
4205,B,9.26,11.8,13.199999999999998
4206,B,12.7,10.3,11.8
4207,B,9.07,12.9,9.96
4208,B,10.4,8.26,9.48
4209,B,10.7,9.32,12.7
4210,B,9.0,10.8,11.0
4211,B,8.94,9.79,10.1
4212,B,10.0,10.7,11.7
4213,B,10.2,9.98,11.9
4214,B,10.800000000000002,9.24,10.3
4215,B,10.1,9.22,11.4
4216,None,39.7,19.5,16.3
4217,A,30.6,29.9,28.2
4218,B,12.8,9.31,9.37
4219,A,32.1,30.4,29.1
4220,B,10.4,10.2,13.3
4221,B,9.22,10.5,10.4
4222,B,9.59,13.3,10.1
4223,B,9.14,10.1,11.5
4224,B,7.9,9.09,8.99
4225,B,8.77,11.1,8.88
4226,A,30.8,29.4,30.1
4227,A,30.8,29.5,29.1
4228,B,9.64,9.88,11.2
4229,B,10.0,9.530000000000001,10.1
4230,B,12.3,12.0,11.1
4231,B,12.4,9.34,10.7
4232,B,8.74,8.78,12.8
4233,B,9.99,8.91,11.2
4234,B,8.53,11.8,8.62
4235,B,12.0,11.200000000000001,11.5
4236,B,11.3,9.09,9.11
4237,B,9.73,11.4,10.4
4238,B,8.81,10.8,9.22
4239,A,26.9,29.8,29.7
4240,A,26.1,30.099999999999998,31.100000000000005
4241,B,9.57,12.3,8.59
4242,B,9.09,8.37,11.3
4243,B,10.7,8.68,7.94
4244,B,8.7,9.09,10.7
4245,B,10.2,10.3,13.0
4246,B,11.9,10.6,9.31
4247,A,29.400000000000002,31.3,31.0
4248,A,28.799999999999997,30.0,29.7
4249,B,11.699999999999998,8.87,6.98
4250,B,7.45,8.37,8.13
4251,B,10.7,10.2,11.4
4252,B,7.95,10.4,10.9
4253,B,10.1,11.0,9.5
4254,C,32.2,30.5,31.5
4255,B,10.0,11.5,10.599999999999998
4256,B,9.09,11.6,8.14
4257,B,10.900000000000002,9.56,8.62
4258,B,9.38,10.5,10.0
4259,B,9.29,9.19,12.1
4260,B,9.46,11.1,9.15
4261,B,11.399999999999999,9.97,10.4
4262,B,9.22,10.4,12.7
4263,B,9.29,9.58,9.950000000000001
4264,A,28.0,29.0,30.3
4265,B,11.399999999999999,10.4,9.81
4266,A,24.9,30.099999999999998,31.4
4267,C,35.7,27.8,31.2
4268,B,10.2,11.9,8.67
4269,A,27.0,30.8,27.8
4270,B,8.93,10.3,9.41
4271,B,9.87,9.59,12.2
4272,B,9.88,9.300000000000002,9.3
4273,B,11.499999999999998,10.4,9.31
4274,B,12.6,10.7,9.03
4275,B,9.88,8.08,13.5
4276,B,9.92,9.88,10.3
4277,C,34.2,32.5,30.5
4278,B,9.44,19.0,18.4
4279,B,11.499999999999998,13.9,10.7
4280,B,12.9,9.300000000000002,10.5
4281,B,11.3,9.4,9.81
4282,B,9.31,11.7,12.6
4283,B,7.18,12.1,10.8
4284,B,9.84,12.6,9.19
4285,B,9.84,11.4,11.4
4286,A,30.4,30.099999999999998,30.8
4287,A,30.9,30.5,29.8
4288,B,10.5,9.5,11.8
4289,B,7.93,10.2,9.81
4290,B,12.5,9.38,11.0
4291,B,11.100000000000001,10.3,9.26
4292,None,37.0,6.73,23.9
4293,C,33.4,31.2,30.8
4294,B,10.900000000000002,8.13,11.6
4295,B,9.81,10.4,9.33
4296,B,12.0,11.0,9.2
4297,B,10.7,10.8,11.5
4298,B,11.499999999999998,11.6,11.2
4299,B,12.5,10.8,9.16
4300,A,31.1,30.4,29.4
4301,A,22.999999999999996,29.4,29.6
4302,B,11.699999999999998,10.6,9.63
4303,B,9.86,11.6,10.9
4304,B,10.0,13.4,11.1
4305,B,12.6,8.05,10.4
4306,B,10.7,10.7,8.300000000000002
4307,A,25.8,31.6,30.9
4308,B,10.4,11.4,11.1
4309,B,9.62,10.4,10.7
4310,A,29.699999999999996,30.5,29.8
4311,B,9.86,13.5,10.9
4312,B,10.800000000000002,8.76,10.1
4313,B,10.4,10.4,9.73
4314,B,9.58,11.7,9.76
4315,B,10.3,10.5,9.98
4316,B,8.93,11.0,11.4
4317,B,10.800000000000002,10.8,10.5
4318,B,12.9,10.2,11.5
4319,B,11.599999999999998,8.95,9.73
4320,B,12.1,10.3,8.21
4321,C,35.1,29.7,29.6
4322,B,9.42,11.9,11.0
4323,B,10.3,6.96,9.78
4324,B,10.5,12.1,9.54
4325,B,11.3,8.43,11.4
4326,A,27.5,29.5,31.2
4327,B,9.78,10.5,10.599999999999998
4328,B,10.0,12.0,11.0
4329,A,28.999999999999996,32.1,28.5
4330,C,33.3,30.3,29.9
